0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,Target
-1.1337742971330147,-1.7775305743871166,0.27899745491183675,0.1372958983521897,-0.8444007116042758,-0.7541086330468525,-1.1808735431940032,-0.2894800050231836,-0.30027549300692113,-1.1753350979104573,-0.953578997309615,-0.9891157111577117,-1.278388514176742,-1.1351054286008928,-1.7288880091269252,-1.9017541991644242,-1.311198620275731,-1.1363852583758118,0.0,-0.8718272155702801,2.1300854837931738,0.5405152015543337,0.9966593279855905,1.7603972543629745,0.7682433154024754,-0.6055830162570631,0.9600651010753698,1.2317986674047952,-0.5568390855884375,-0.5910062313198094,-0.9224118897681314,0.7822716745808248,-0.572847990372402,1.9554976281715135,2.2412334724023943,1.0007206927701262,-0.3742272469405174,1.0
-0.6119719622561762,-0.9002502388219749,-1.477204250472876,-1.6584411382134523,-1.8222786899369394,-0.38221037166315164,-0.8233828052196867,-0.47745993183515517,-0.44209578608716094,-0.9056117787935007,-0.6717386010050287,-0.6064207256535324,-0.5284043860676788,-0.706741248806577,-0.7417096145165115,-0.7951303893590751,-0.22679336239103215,-0.9165620192297226,0.0,-0.8741952187667846,-0.20458482216479357,-0.06480143657711931,-0.11383720039723245,-0.5821835529608411,-0.5403134238913413,-1.2629486633468603,-0.5508455832755584,-0.8293284991135512,-1.2097231406504658,-0.9833398431861569,-0.8395009672745127,-0.33304381866851634,-0.8625761786769244,0.08587904021374375,-0.023767769303204355,-0.05782945764089272,-0.6393150819570644,1.0
-0.5932412682219428,-0.9299525960116053,-1.10252053605524,-1.262294552770679,-1.624691533731036,-0.6080128919588693,-0.7710858701665679,-0.27627375434173845,-0.30163647200537325,-0.849114715759638,-0.8225406280413992,-0.7968593538056403,-0.3811642623212451,-0.6763167214799582,-0.6499739614962231,-0.7445465495321739,-0.2888322211885113,-0.8538615156186279,0.0,-0.4705353058433919,-0.11504127578992804,0.07743212739848014,0.03814681352377351,-0.07011013729694186,-0.43491419240306084,-1.3923408407750535,-0.20698923715123532,-0.2972429866205712,-1.269871653105719,-0.7358277187238395,-0.5842740560660371,-0.2136139193032936,-0.9074344654793302,0.11982932381384079,0.12262911255282964,-0.05782945764089272,-1.0655811528011985,1.0
-0.645968379353561,-0.5106720003258471,-0.8311048812033591,-0.9795882617267323,-1.3016251777506946,-0.6496973186673015,-0.7433270834164987,-0.21507528012015123,-0.24161729817363584,-0.8649915573353585,-0.8824648745610194,-0.7847450887753404,-0.2954862957054615,-0.6532506942650309,-0.18449486544599772,-0.31851275293181563,-0.12056243979260946,-0.784762893149007,0.0,-0.6105959509869103,-0.31374266917414984,-0.35193069005727157,-0.31278725469853624,-0.2120847316802031,-0.26743926217096964,-1.309878967632196,0.20608936633354014,0.14807715949123287,-1.3880425044280462,-0.5342651398094787,-0.37961888651920594,-0.21098854914440957,-0.8444309924456436,-0.5840508134000344,-0.2620400138704353,-0.03947972588945475,-0.7908229978185326,1.0
-0.7987806942849998,-0.17174688882274783,1.022445431978584,1.2272850239787534,0.7546276945710835,-0.6542039955195188,-0.788520774748813,1.5972964471623952,2.0129061802706527,-0.7153471805400013,0.2266424565233541,0.7045582036816723,0.0064833667326301804,-0.8054039204176721,-0.2515963974740177,-0.2303593621655169,0.2219260546647053,-0.7961279103116137,0.0,-0.6305153643159319,0.8679478777474672,0.04878258599163045,0.15842279003067242,-0.5079225697336739,0.11453446196754806,-0.3613173155228257,-0.26284733908763847,0.1816648532554666,-0.6466991002199433,-0.2979683257203738,-0.32478799457601865,-0.03271951201425105,-0.09426988605008323,1.1148079322919067,1.0745861561682262,-0.2527953574999095,-0.7780193349182674,1.0
-0.7323456818829804,-1.0213138643314938,-0.42031837184105475,-0.051031028673158084,-0.6846925381357111,-1.4806641643284353,-0.8061890401395532,2.654741536910822,2.938876508354427,-0.6914543638452451,1.0340811765567428,1.177866525131729,-0.1589114749840598,-0.7854715982959072,-0.8207503830990661,-0.8343369577685992,0.3001120136971441,-0.9189181288905632,0.0,-0.7955297602928514,-0.552525459507124,-0.3856509467573716,-0.4526125475058629,-1.2319240813822974,-0.29298065463442835,-1.0116130155506171,-0.5852147953508406,0.14728365045046155,-0.9476888387583443,-0.8134006834306132,-0.834656322262612,-0.3146696702132291,-0.870914802897821,-0.5702690151069271,-0.6112418544832173,-0.5498316402262953,-0.7092543666629231,1.0
-0.688030343179313,-1.1277915108639616,-0.27889622216332055,-0.12499237341714493,-0.7083770412605567,-0.9192114758165844,-0.7454006238448714,2.523378237082307,2.5336450115653153,-0.6616420734284639,0.9375623457981874,1.2954458272918346,-0.3840718576580472,-0.8038912686760393,-0.9696130160891544,-0.927237699198264,0.1743346013406119,-0.8642149740032813,0.0,-0.6229917055251135,0.10526427481489406,0.17681814714613686,0.18405146688794066,-0.43986436004752366,-0.29298065463442835,-1.347880022929186,-0.5117769990311243,-0.1894352685043699,-1.1487323979686785,-0.664909781469096,-0.9533987073257031,-0.4799894976454698,-0.8979036929826454,0.13798096059012813,0.27921340629059765,-0.6048808354806061,-0.8635761066500123,1.0
-0.739610993623733,0.3997582874598632,-1.1081469456570057,-1.2975788640246915,-1.1321836468335633,0.19842583298797106,-0.8841813338160699,0.1812593970246225,0.17373778855011565,-0.9219260673483364,-0.7874615957202897,-0.8857972879562477,1.1120903739565005,-0.3663232951217682,0.6716541862178101,0.7239399720445843,0.01541314113337132,-0.81351966790705,0.0,-1.1805464002743362,0.6004542995292255,-0.8603966660876913,-0.4644136591750222,0.8177479753935273,0.10562312858802289,-0.9407525539636098,0.7665703469186459,1.8249035889176344,-0.6236201610776438,0.08920306514121501,0.4058581302109205,3.0764905997848637,-0.17038137812152182,0.5974862841676687,0.8664988356950221,-0.0578294576408917,-1.162920557986977,1.0
2.3100744636967026,0.6083377868316842,-0.526692678374452,-0.7303157061717273,-0.21432803943372725,0.013797292276027611,2.156205076085614,-0.3607157571450672,-0.4297852075927007,1.8232828413557796,0.44460525992632494,-0.11613138522684298,0.5496111240220559,2.7517832461009233,0.7107967465674883,0.7408012519868844,0.5108741641324149,2.284426987404335,0.0,0.046439577506881304,-1.041745914463127,-1.263011460371563,-1.2379228876718182,-1.2684515255682816,-0.5689827829270143,0.42855324059276007,-0.8356376429029114,-0.9852171202386631,-0.04755986148860009,0.35487445770889225,0.03132680496853178,-1.1751927485567777,-0.43018792744568457,-1.0223792274052346,-1.0242093472446323,-0.5647407972743366,0.014828154804130706,1.0
2.63040767627525,-0.9327371919981332,-1.7100555561793156,-1.9195573786649085,-1.7407618213051939,-0.420876137337153,1.1949286391861222,-0.38081157836494045,-0.3832690392394519,1.0460556375192824,0.3402996279348042,0.0368568067501988,-0.567142513586927,1.123537533787462,-0.9919801934318275,-0.8447320187039008,0.48197935318564405,0.9974960769305009,0.0,0.9631006614935439,-1.0289539792667173,-0.7637995397513215,-0.9287099213101764,-1.3039451741640962,-0.7520301189944835,0.7799648982194315,-0.8969695027987062,-1.1238298646684295,0.1267749293966037,0.15898935879883275,-0.35024719441427543,-1.0963097737356382,0.4683808075820089,-0.9685965999199349,-1.0874090320665035,-0.47069842204822354,2.129434381871,1.0
-1.3387768601208052,0.4219024555432036,1.0744311123615722,0.7563134917682939,0.9159580942810762,-0.8270075259222115,-1.3190749219936233,0.24985738653897904,0.0912635081508405,-1.3078232401112215,-0.9965985379547474,-1.0687412423856337,-1.2306149559872168,-1.1837813839501312,-0.05663924360882586,-0.1280457702826259,-3.4808589834259163,-1.212111315995605,0.0,-0.29642568539968345,1.5914028794110546,1.2504153426090165,1.1729607841339602,3.6553445711434494,3.479815407129133,0.45733641309637185,4.116780558293453,3.6048072017941006,0.43809343155551106,-0.2602147691184053,-0.4843163249453268,2.4224746076027364,-0.15154984478943237,1.5840613571011568,1.2473948466065337,4.221098615147307,0.25094039768073056,1.0
-1.258441797000777,1.7303973695935084,0.6976374943432735,0.6146210740227244,1.7715202140100856,1.1557349964470849,-1.1823083491605462,1.5405466986542444,1.0974719234487413,-1.176180085296535,-0.7880026446808116,-0.8795150905517537,-0.7038336672050252,-1.1207333443288598,1.0840868008675066,0.8769192546278829,-0.6636149161157464,-1.1298167962656183,0.0,-0.5195100384834098,0.7158659815234925,1.1175626019259253,1.074856593187303,1.6390985717831004,1.288326960567618,-0.08804650473768076,0.9288515426771153,1.147715433392199,-0.04733786058649698,-0.2810851663521972,-0.12069063308867717,2.740532728527195,0.2412434502684384,1.1964902977852057,1.134578692805105,0.6704255212442607,-0.14931484766172393,1.0
-0.3350286228214918,-1.512596156240328,0.8281584754175856,0.6928387430263737,-0.4672331104723178,-0.3829840072090034,-0.37815786732843715,-1.0583912075844064,-0.7821960625449647,-0.4246476958497589,-0.11752923934681045,-0.2975770554529055,-1.2094784804585146,-0.8788009871738646,-1.4885919822698284,-1.611019896470001,-0.13585969264678252,-0.14933727797025467,0.0,-1.287960129480355,-0.597723630534435,0.477258028271065,0.17773370003475403,0.10149993067117563,-0.005583509562653809,-0.5945184808276052,-0.19809643328436752,-0.655045548504857,-0.42901233935919136,-0.5771135003508453,-0.8048137477969173,-1.279364792500836,-0.9032318822502236,-0.8230473642878395,-0.8408359333734151,-0.48216700439287086,-0.08275707467109487,1.0
-0.37815872976297976,-1.0658674001159385,-1.440280937461283,-1.5696135014900645,-1.286132917145059,-0.6976847538420915,-0.7497362083769236,-0.07448448955753274,-0.12780176525385267,-0.6936076370402409,-0.9892636355694905,-0.7189810506636157,-0.8249791104214819,-0.778760831260638,-1.3809877237023735,-1.157484206371522,-0.05852358099513066,-0.8415078835574197,0.0,-1.0564120840227431,0.09616778756411522,0.29483904559647794,0.8551651911038376,0.18196368743935884,-0.6094931256568739,-0.11867805478058974,-0.4795566127783494,-0.5916438170933608,-0.3048016902982164,-0.6037143481402935,-1.180742006629906,-0.35528613642687673,-0.30318765810077125,0.4378191088206813,0.061693297038011276,-0.02342371060694819,0.12408287430381094,1.0
1.7261111234105622,-1.0130926761807921,-0.34342410728357975,-0.3797549704085268,-0.89136416129361,0.18490547482786984,1.3802103795967822,-0.846406450180459,-0.7634009425763412,1.29047242079345,1.4425639193253044,0.38967990315230855,-0.6691965166545214,0.42809398372684476,-0.8818067320614983,-0.9483552245628927,0.5083246219900527,1.0206133476683745,0.0,-0.2754359607782457,-0.43142847298111664,-0.7523904303415136,-0.5793254940141206,-0.7601686937350024,-0.718616075491449,0.518578814343582,-0.8047935915905381,-0.8256930787344516,0.833630379029605,0.4783777059449482,1.235142773714607,0.506401937014713,2.6209596511190747,-0.16858001607608397,-0.2322324013275828,-0.34454401625709424,3.6437792871186616,1.0
1.7152998091520169,-0.665681176909228,0.2723747019430908,0.3680626962564893,-0.30273936959154135,-0.06563167920658174,1.7123191106555522,-1.0313458473437347,-1.0575315360941209,1.7321144302668987,2.336327615838324,1.938319955298225,0.027863656623991363,1.2102263203406127,-0.5124460467541115,-0.5400830675134045,0.7462818886105197,1.499865392605781,0.0,-0.0709968178514374,-0.44052496023189547,-1.2718852121347475,-1.104176955421332,-0.8756092013039168,-0.567810451037814,-0.7337871665943245,-0.417848297800187,-0.29034376661223543,-0.2302643152499791,1.536031073836953,1.04127443561599,0.22446348384922646,0.7200146874217171,-0.4216945066787811,-0.2567576521539807,-0.6301117166388311,1.5952811582111743,1.0
-0.43214861480674,0.6444049348476641,0.290894966882239,-0.02555476897402016,0.862343517001888,0.669675614425058,-0.29569801061817497,-0.3064208886386331,-0.3382174936699218,-0.4192994883449564,-0.7345802081129176,-0.7504679341618655,0.046220503002257336,-0.3697198788985435,0.4396702860758962,0.45366838772673945,-0.2871325264269364,0.33487445767764246,0.0,-0.1473545689460165,-0.5889114085102414,-0.5384062449664582,-0.6241458777272966,-0.22431797949720708,-0.05602735629523939,0.741398937118768,-0.6021900140398156,-0.7966779359359297,0.2629690498329334,-0.5907799026003844,-0.5383910782354059,-0.4675642603291202,-0.6245521906528056,-0.7480878272302018,-0.7944266125788476,0.2976965950431984,-0.8974640700295461,1.0
0.20247727686826258,0.9882362392794066,-0.7577857310803395,-0.6223654532092776,-0.08746994735407514,0.09188218870644825,0.1532018414272982,0.15283306045588885,0.1259245025206497,0.04706511847772363,-0.5668365855002055,-0.9825941214679356,0.7901633183697632,0.5845299338006582,1.2483646506748434,1.2988605075529256,0.48367904794721867,0.13135433885317505,0.0,-1.1425939367312115,-0.22306206189293948,-0.6865978994116233,-0.587192901793563,-0.0637350644908963,-0.2988677340942092,-0.29009174942148486,-0.6727260743722893,-0.718704003429544,-0.6451908672871008,-0.21005647249007603,-0.24028636313912433,0.04465695614346239,-0.13466342924262784,-0.33295317132803376,-0.055273283826346,-0.4512018320623214,0.1237534765690004,1.0
0.41106527255710185,0.3842441098206372,-1.166227903108575,0.1918878834217717,0.09397605774962182,-0.16021239212663962,0.1660665042200599,1.2030538619664162,1.7916895131414834,0.6260553415722807,2.148097912129488,2.667667877454742,1.464930473238252,0.7847834587815499,0.6736188707141257,0.7017583853243735,0.6128558498269008,-0.0706788018507471,0.0,0.5250115948244659,-0.7097241298096625,-0.04160291411050997,0.3023009898758933,-0.3049540355304181,-0.28105623407368946,-0.1907013886199428,0.31348517966373807,1.38008970875492,0.15815029400407785,3.415951125914223,2.5347227160821,0.15395718181932816,2.1940374839122625,-0.22908547199704732,-0.09432502937299439,-0.4787264296894768,0.6606715972854551,1.0
-0.39120209480820095,0.642150738096665,-0.10412587390844864,-0.0253697113975131,0.2690953805117502,0.5760033868207275,-0.26709264271284283,1.2703219121589835,1.1462682550778585,-0.28175206653984797,0.565179250435356,0.26813883937667965,-0.23697981599469972,-0.4621665689530532,0.5023890603813648,0.4753588692059124,0.4114420205802913,-0.4658261922114547,0.0,0.41310352679779677,0.030786785449135923,-0.09674694292457957,-0.3160057396992165,0.14147336015772488,-0.26964972433664164,-0.6867677423094269,0.1455382085884271,0.24806288916707006,-0.33611526084015886,0.4977890052641493,0.2639036582040294,-0.720983743659562,0.08309483980679452,-0.378332263268758,-0.22166767789467362,-0.5395099161161115,-0.8813112974907317,1.0
0.9779204882969779,0.1567028377786506,0.7969201804411112,0.6611322115848316,0.6441540875298518,0.106807105705591,1.3283213073789555,-0.25948045273609416,-0.2986454589295443,1.280269717669891,-0.46838104539432773,-0.7538816406138514,-0.07592540312578717,0.6528147271024448,0.13589983703013128,0.08132876414652225,0.6162552393500499,1.500275303874082,0.0,1.2333130970100556,-0.44564173431045934,-0.4014969320487691,-0.5091148397400259,0.06307719456988051,-0.16494180179171433,-0.23539075614210553,-0.38738259647831397,-0.512779431002761,-0.21513392387059413,0.36619570918481414,0.2884819099664646,-0.694836764434892,0.05772140283273896,-0.7211965134875495,-0.7433008973945882,-0.5601533643364779,0.1665625378702792,1.0
-1.2051231168070937,1.5145248807331622,0.9677637636614157,0.7964093000114898,2.2064390693368723,1.643041237197679,-1.1530290093113014,-0.09130245904954218,-0.14697377171435516,-1.1422275087552891,-1.0004227703802544,-0.9728822122322096,-0.41078407198132,-1.0811341979965545,0.9586492522565695,0.7264773491232799,-0.3976126859292959,-1.1072113159152637,0.0,-1.24338989731495,2.1471413973883857,2.4568652787549894,2.2776163582562887,0.8659917696014331,0.9005511245573334,-0.969485848015854,0.719389660958025,0.8773855740023561,-0.9792976476133914,-1.0029437626921023,-1.3293935290945789,0.0662327755242191,-0.9726557992999304,2.2113012501484777,2.189919101442547,0.7438244482500085,-0.9266034559696179,1.0
-0.3564508048809295,0.8068397007284521,0.19002985308390433,0.35695924166606635,0.9452392779388468,1.1799795354254567,-0.17159854768897917,0.11148075143182423,0.06722129068972328,-0.20024956094893706,-0.7939111452610564,-0.6507158708682073,0.970171510793114,0.032062180474886647,0.7908954221865208,0.8248620990778678,0.3511028565443874,-0.07540099026238527,0.0,0.08622270923341993,-0.3259660739173871,0.1531125531502021,-0.05447403260691086,0.30360696854928976,-0.2432243527760285,0.9687857411618187,-0.5321782116240618,-0.6992468745067386,0.1651765081221722,-0.5671694832101484,-0.18632664013065195,1.3869495735357735,-0.8090209016285536,-0.19916888545834918,-0.1990289848241527,-0.4294115256074899,-0.44876263697608426,1.0
-1.1329178053156022,-1.860272855129657,-0.9718237296808725,-1.2004236363584866,-1.5642636062378517,-1.0420530231538516,-1.2261187294780589,0.5747479104529223,0.39915464624989255,-1.208371215427091,-0.8594918127315873,-0.896720529039535,-1.2677072153784144,-1.133325787708958,-2.1145706887113978,-1.9118218566057008,-0.8267856132269235,-1.1688260902707532,0.0,0.3852357202872557,0.08422864804746823,0.7385266337556563,0.861840567401546,0.12510492998004322,-0.05901033092311058,-0.12385118327127843,-0.3999287832250717,-0.4992107854594354,-0.2509790592183415,-0.9872307709584005,-1.1637698684317554,-0.9409426674276263,-0.6667972114701687,0.26941225650733386,-0.37334692146716203,0.3550395067664386,0.06823063790567557,1.0
1.3503403138484515,-0.22478681237565826,0.2561987743380124,0.10065449820379285,-0.36843953236936594,0.5405435894533741,1.467116537578238,-1.4161083086245607,-1.126816883091473,1.1784946112878636,2.685777613215398,2.108967415710057,-0.6377834838639139,0.41729339792805076,-0.14686360086271613,-0.1859961887250952,0.425889426053677,1.7083453983038617,0.0,1.0891625066789952,-0.6105155657308436,-0.22769816537270293,-0.43282482490908736,0.23761635004347723,-0.4587940494544811,0.7527976725465825,-0.7543321880161298,-0.7927265481559802,0.835818346683318,0.49650808102229643,0.3031477902725039,-0.9173563364119506,-0.08792432209388784,-0.7739707167075023,-0.7966904818858997,-0.41106179385605296,-0.3244611839138039,1.0
1.9848246910997724,-0.7546556486692354,-0.46058236555369597,-0.6838662544684561,-1.0520456705070313,0.20621829053720617,1.5152588723707818,-0.9981284118111519,-0.8476287920697757,1.252954879473389,2.1382299168836063,0.9638935357059987,-0.7553844091341567,0.5197543319444818,-0.6227706377010801,-0.6189054586999838,0.12674314801651848,1.1314209210862325,0.0,1.7823731039452482,-0.5880586128304807,-0.17052585044133536,-0.2580730096869734,-0.19623319929760613,-0.4305136693266059,-0.25702391732604085,-0.5618872129649342,-0.7125587965368736,-0.09441349517772639,0.11879915683454352,0.7104803607641546,-0.8772046288810326,-0.5556497081952795,-0.6885907955745891,-0.7704673290792133,-0.49134187026858983,1.1587955084506796,1.0
-0.9784958704352381,-0.984848916888868,1.6218924883001202,1.3917395236346917,0.4637625294830833,0.3467243796699869,-0.9574734815197075,-1.8440548821462555,-1.7495370114609172,-0.9128319349586422,-0.2635571241349396,-0.6071191969618123,-0.9262086040837415,-1.0423902199201038,-1.1476436573707018,-1.201438125444412,-0.5990265151759054,-0.8310939989243484,0.0,0.2860754956266575,-0.7020489686918167,0.9484542468961122,0.7484783734886982,0.10115533214111998,0.9760337601443022,0.15892211933810302,0.6959913353351639,0.7496072799369682,0.06095967226499761,-0.6147514848407667,-0.9102358978927609,-0.910579122020682,-0.5866660070651897,-0.4798469726472632,-0.6123737891367435,0.6337260577413879,-0.8537678891631558,1.0
-0.9089541317949642,-0.4434438972225323,1.246329647382208,1.3132751111956984,0.597677305712946,1.3713415555363215,-0.8172822351060497,-2.7210620386846585,-2.2312094640584736,-0.8149685068359797,0.2546509626558252,0.3303877175841008,-0.9570222800961616,-1.0007657988538956,-0.6259443588105136,-0.7255571468787094,0.08170123683478732,-0.8039797524370772,0.0,0.18216328254922584,1.7687843808012624,1.8871704155586044,1.4746639521606797,-0.323217757623412,-0.08415491521490295,0.6876020806091359,2.1821955758156073,1.6952869390654821,0.43972067528123254,-0.14089619443937837,0.00894719875483363,1.1458258836219,0.9714673799646335,2.3770189710875607,2.6347694202782788,-0.24362049162419105,0.4665607016052609,1.0
0.5441229493640501,-0.9177534135944361,-0.7402032010748194,-0.8800889714247716,-1.1958560268096035,-0.37353956831553753,0.13352045012860678,-0.016947495227625727,-0.07600813910737532,-0.0024540823145398796,-0.9290873094205361,-0.6236969836419562,-0.5200945818405445,-0.07610197827671186,-0.7974764282965549,-0.7240019802820893,0.25931933941934976,-0.038538989873754474,0.0,0.5188512510961615,-0.6835717289636687,-0.12222728727315049,-0.2145638606037036,-0.9307449661129504,-0.8081204207918511,1.2563328571670784,-0.772642053666586,-1.0104191109951075,0.2248100700313116,-0.970337980580887,-1.1042612873259021,-0.8489521206907525,0.332771736498419,-0.20992541095540937,-0.6712343911200975,-0.45349554853125074,2.1134744454389316,1.0
0.7338647132152121,0.3346517812986655,-0.6446128462781411,-0.3368832985177249,-0.21724804666829736,-0.7416354183624542,0.5698081876340675,-0.5545509045016735,-0.7882670757849829,0.8017265463973594,0.47843311652622755,0.04290701220605141,1.2799005774408463,1.2780528444026755,0.5240005898408396,0.5258608581593072,0.787074562888314,0.3575440905750782,0.0,0.1425327065046407,-0.27849378107737927,-0.3420427952354399,-0.22076242430871804,-0.39765104011560654,-0.6714542210414229,-0.37151580579525234,-0.401245744377314,-0.38013057126404104,-0.6777174324487798,1.3880024603236225,1.0158320567362604,0.009709857327731683,-0.5014843270192192,-0.08219167067782258,-0.2378920745952132,-0.3651874644774606,-0.20100608565184375,1.0
-1.3623235071109527,-2.2848574431707065,0.7320992531540929,0.5798919354982333,-1.1762270892883275,-4.630024069128878,-1.358181526281236,1.402164109229691,0.5860306725273499,-1.3416744384417805,-0.9923808153761335,-1.0502490574568975,-1.5310502359899254,-1.1946231241237866,-2.0974930465511137,-2.017082079934819,-3.4808589834259163,-1.2350152925652862,0.0,-1.167229039910836,3.712590000202281,2.288263995254502,2.021567995979959,3.064874989891704,4.850666110990903,-1.2827210564367206,3.0307436489174555,1.42515994510914,-1.2326029655816009,-1.3308844461296843,-1.4398971194176278,-0.29288316022963456,-0.9981443222759967,3.5635981899820095,3.294875979059546,2.6395811098203366,-1.0842329663966195,1.0
-0.5818627331364202,0.8976705698128118,-0.31013451713979406,-0.44871976058682295,-0.01625421535539573,0.9411325009799493,-0.5931199911022301,0.13467536954922116,0.10153994649607571,-0.6504990874007818,-0.8010370060024753,-0.7666518680419605,0.560102897142849,-0.34442330215509886,0.8592059908276575,1.0307170459462445,0.11229574254313271,-0.5217892331772458,0.0,-1.2943892617911448,0.1808788250870031,-0.5618583031977293,-0.6459600538430185,0.6552697684719068,-0.2458969422603252,-0.4450081822080261,-0.6094531969125421,-0.4533416542564755,-0.8399039677838703,-0.7331262206047444,-0.8503513213487186,0.7049977975990039,-0.35392972176666715,-0.048577528499506695,0.12696819539134604,-0.03489229295159603,-0.3005816148580826,1.0
